Landslide_ID,Latitude,Longitude,State,District,Date_Occurred,Landslide_Type,Area_sqm,Casualties,Damage_Level,Trigger,Validation_Status
LS_00946,33.099458,78.193064,Karnataka,Lahaul Spiti,2022-08-10,Debris flow,2320.274156456823,0,Medium,Heavy Rainfall,Satellite Identified
LS_00947,14.305948,74.704135,Tamil Nadu,Shimla,2013-05-23,Topple,8528.660519464122,0,Medium,Heavy Rainfall,Satellite Identified
LS_00948,17.093862,74.060089,Assam,South Garo Hills,2007-06-12,Earth slide,744.8067567136397,0,Low,Heavy Rainfall,Satellite Identified
LS_00949,19.789266,74.936849,Karnataka,Pathanamthitta,2015-12-21,Earth flow,446.35592010650174,0,Medium,Earthquake,Satellite Identified
LS_00950,34.263233,79.621037,Himachal Pradesh,Mandi,2008-04-02,Rock slide,2643.2399918123465,0,Medium,Heavy Rainfall,Satellite Identified
LS_00951,9.154052,76.324975,Kerala,Uttarkashi,2015-02-01,Earth flow,1932.872619382958,0,Low,Heavy Rainfall,Field Verified
LS_00952,12.167379,72.674892,Jammu & Kashmir,Malappuram,1998-06-09,Topple,1756.140208967916,0,Low,Heavy Rainfall,Satellite Identified
LS_00953,34.25457,89.892574,Sikkim,Idukki,2021-03-11,Topple,2017.3407826020687,0,Low,Heavy Rainfall,Satellite Identified
LS_00954,18.500131,73.231741,Sikkim,Dakshina Kannada,2009-04-04,Rock fall,326.7124019240458,0,Medium,Heavy Rainfall,Field Verified
LS_00955,15.218846,74.637898,Jammu & Kashmir,Tehri Garhwal,2002-06-10,Rock slide,5327.376833625832,0,Medium,Heavy Rainfall,Satellite Identified
LS_00956,8.20962,73.863286,Himachal Pradesh,Pathanamthitta,2019-05-18,Earth slide,2167.084355378382,0,Low,Earthquake,Field Verified
LS_00957,16.801492,76.016061,Tamil Nadu,Hassan,2014-03-12,Debris flow,4126.277431169043,0,Medium,Heavy Rainfall,Satellite Identified
LS_00958,11.831118,74.856065,Assam,Chamoli,1998-11-21,Earth slide,6840.263564285861,0,Low,Heavy Rainfall,Satellite Identified
LS_00959,34.509452,85.446752,Jammu & Kashmir,Kullu,2022-02-25,Earth slide,5415.656775254085,1,Low,Heavy Rainfall,Satellite Identified
LS_00960,18.708678,76.285145,Meghalaya,Pathanamthitta,2020-11-24,Debris slide,2681.633284170006,0,Low,Heavy Rainfall,Field Verified
LS_00961,18.039478,72.377635,Meghalaya,East Khasi Hills,2010-11-08,Earth flow,8789.144896795797,0,Low,Heavy Rainfall,Satellite Identified
LS_00962,28.627906,94.192418,Assam,East Khasi Hills,2013-02-18,Complex landslide,8232.108529276959,0,Low,Human Activity,Satellite Identified
LS_00963,29.126891,85.826452,Jammu & Kashmir,Idukki,2001-07-20,Rock slide,14391.890679956556,0,Low,Human Activity,Field Verified
LS_00964,9.472165,74.850936,Karnataka,South Garo Hills,2012-03-19,Debris flow,9896.85259238518,0,High,Heavy Rainfall,Field Verified
LS_00965,20.906818,74.039471,Meghalaya,Wayanad,2010-03-03,Topple,1694.1929079601423,0,Low,Heavy Rainfall,Field Verified
LS_00966,13.844584,76.184317,Jammu & Kashmir,Rudraprayag,2005-07-04,Earth flow,4246.843848553109,10,Low,Heavy Rainfall,Field Verified
LS_00967,29.148445,79.988919,Himachal Pradesh,Kinnaur,2009-04-15,Earth flow,7871.320279851195,1,High,Heavy Rainfall,Satellite Identified
LS_00968,12.267316,72.564203,Himachal Pradesh,Pithoragarh,2002-08-15,Topple,10202.062908402602,0,Low,Heavy Rainfall,Field Verified
LS_00969,33.157562,83.521741,Assam,Chikmagalur,1999-03-08,Debris slide,22678.19501339773,0,Low,Heavy Rainfall,Satellite Identified
LS_00970,30.211551,89.314045,Arunachal Pradesh,Uttarkashi,2009-10-10,Debris slide,10387.100869663209,1,Medium,Human Activity,Satellite Identified
LS_00971,18.736547,73.51752,Kerala,Lahaul Spiti,2011-11-17,Debris flow,2541.467179883082,0,Low,Heavy Rainfall,Report Based
LS_00972,12.06698,72.490223,Jammu & Kashmir,Chikmagalur,2003-09-03,Earth flow,3741.3671202917167,0,Low,Heavy Rainfall,Satellite Identified
LS_00973,31.032757,90.793529,Tamil Nadu,Idukki,1999-07-30,Topple,6725.275622860966,0,Low,Heavy Rainfall,Satellite Identified
LS_00974,8.676941,72.064108,Karnataka,Hassan,2022-04-01,Topple,7937.022012497476,0,Low,Heavy Rainfall,Report Based
LS_00975,34.016521,88.905486,Jammu & Kashmir,Dakshina Kannada,2022-03-11,Topple,3291.074694399528,0,High,Snowmelt,Field Verified
LS_00976,18.544359,72.986213,Sikkim,Kullu,2021-06-25,Earth slide,1201.0510454636378,0,Low,Human Activity,Field Verified
LS_00977,14.649833,76.592608,Kerala,Pithoragarh,2022-03-17,Topple,11722.958761403834,0,Low,Heavy Rainfall,Field Verified
LS_00978,20.584288,76.573747,Assam,Mandi,2014-05-29,Earth flow,913.3091476075816,0,Low,Human Activity,Field Verified
LS_00979,13.411704,74.244257,Uttarakhand,Chikmagalur,1998-06-22,Earth flow,4569.106968672832,0,Low,Human Activity,Report Based
LS_00980,18.156778,72.097006,Meghalaya,Hassan,2010-11-12,Rock fall,1980.1000329436465,0,Low,Human Activity,Satellite Identified
LS_00981,8.934787,76.545028,Karnataka,Rudraprayag,2019-05-27,Complex landslide,15822.726396433058,0,Low,Heavy Rainfall,Satellite Identified
LS_00982,10.335466,74.890361,Uttarakhand,Hassan,2008-05-16,Earth slide,15847.97096088541,0,Low,Heavy Rainfall,Satellite Identified
LS_00983,33.991476,83.128241,Sikkim,Malappuram,2016-06-20,Complex landslide,1071.1644034926408,0,Medium,Heavy Rainfall,Satellite Identified
LS_00984,29.441211,80.755414,Assam,Kozhikode,2005-04-29,Rock slide,3131.995877276107,2,High,Heavy Rainfall,Satellite Identified
LS_00985,9.942192,74.549925,Assam,East Khasi Hills,2001-07-21,Rock slide,3086.3275966374354,1,High,Heavy Rainfall,Satellite Identified
LS_00986,19.651071,76.033539,Sikkim,Mandi,2010-10-09,Complex landslide,18.31505994527427,0,Low,Heavy Rainfall,Field Verified
LS_00987,28.264492,87.510764,Jammu & Kashmir,Uttarkashi,2001-01-26,Debris flow,1522.5157203151084,0,Low,Earthquake,Satellite Identified
LS_00988,31.381464,82.737484,Arunachal Pradesh,Pathanamthitta,2018-06-05,Debris flow,19050.422729556725,0,Low,Heavy Rainfall,Field Verified
LS_00989,12.931753,76.554171,Tamil Nadu,Rudraprayag,2006-06-04,Earth flow,4777.079176162458,0,High,Heavy Rainfall,Field Verified
LS_00990,31.96122,86.926605,Uttarakhand,Shimla,2021-12-30,Debris slide,201.80585026108793,0,Medium,Heavy Rainfall,Satellite Identified
LS_00991,12.167322,72.467601,Jammu & Kashmir,South Garo Hills,2010-01-28,Topple,2785.329115474062,0,High,Heavy Rainfall,Satellite Identified
LS_00992,33.364128,84.45692,Himachal Pradesh,Uttarkashi,2008-06-11,Rock fall,1855.5649638479458,0,Medium,Heavy Rainfall,Field Verified
LS_00993,15.362197,75.816475,Tamil Nadu,Malappuram,2007-09-29,Debris flow,733.8243481399348,0,Medium,Heavy Rainfall,Satellite Identified
LS_00994,14.159053,74.233861,Meghalaya,South Garo Hills,2014-08-29,Rock fall,35.60916324120354,0,Low,Heavy Rainfall,Satellite Identified
LS_00995,17.134184,76.7799,Jammu & Kashmir,Tehri Garhwal,2001-08-07,Debris flow,3789.3881017541125,0,High,Heavy Rainfall,Field Verified
LS_00996,9.644035,76.212773,Sikkim,Kodagu,2001-03-15,Earth flow,2248.508400170427,0,Low,Heavy Rainfall,Satellite Identified
LS_00997,28.424781,82.680192,Assam,Rudraprayag,2009-03-21,Debris slide,3955.0674587320027,0,Medium,Earthquake,Satellite Identified
LS_00998,28.271691,78.076704,Meghalaya,Lahaul Spiti,2015-04-06,Rock fall,3845.9043591383147,1,Medium,Earthquake,Satellite Identified
LS_00999,31.006135,83.884825,Himachal Pradesh,Chikmagalur,2018-09-03,Rock slide,856.1460252366315,0,High,Heavy Rainfall,Field Verified
LS_01000,9.083928,76.642539,Karnataka,Idukki,2015-06-16,Earth flow,4334.374233494412,0,High,Heavy Rainfall,Satellite Identified
